container_id,container_type,material,weight_kg,age_months,usage_count,damage_level,structural_condition,cleanliness_score,contamination,repair_required,repair_cost,refurbishment_cost,resale_value,recycling_value,disposal_cost,carbon_repair,carbon_refurbish,carbon_resell,carbon_recycle,carbon_dispose,recyclable,safety_risk,location,sensor_available,network_available,inspection_completeness,final_disposition
CON-104737,Tote,Plastic,5.27,29,23,High,Unsafe,65.92,None,True,15.47,13.41,0.0,1.13,6.32,2.13,2.12,0.11,5.48,16.43,True,High,Hub B,True,True,1.0,Recycle
CON-104738,Pallet,Wood,16.49,37,52,Critical,Unsafe,76.34,Organic,True,46.36,16.25,0.0,0.0,9.12,4.98,4.92,0.33,2.64,7.92,False,High,Terminal E,True,False,1.0,Dispose
CON-104739,Tote,Plastic,5.14,37,59,Low,Safe,84.85,None,False,1.94,14.17,20.85,1.07,6.28,3.62,2.08,0.1,5.34,16.03,True,Low,Facility D,True,True,1.0,Resell
CON-104740,Box,Plastic,6.19,39,45,None,Safe,69.35,None,False,0.0,11.35,8.02,1.3,6.55,3.74,2.35,0.12,6.43,19.3,True,Low,Facility D,False,True,1.0,Resell
CON-104741,Drum,Plastic,6.26,59,29,Low,Minor Damage,89.79,None,False,6.56,22.43,45.91,1.25,6.56,3.75,2.36,0.13,6.51,19.52,True,Low,Terminal E,True,True,1.0,Resell
CON-104742,Pallet,Plastic,6.25,2,5,Medium,Minor Damage,86.87,None,True,9.01,9.97,48.63,1.34,6.56,1.25,2.36,0.12,6.5,19.5,True,Medium,Depot C,True,False,1.0,Resell
CON-104743,Crate,Metal,29.3,25,26,None,Safe,79.41,None,False,0.0,17.69,58.4,13.75,12.33,6.52,8.13,0.59,64.47,193.41,True,Low,Warehouse A,True,True,1.0,Resell
CON-104744,Pallet,Plastic,6.15,31,40,None,Safe,68.2,None,False,0.0,16.27,33.04,1.18,6.54,3.74,2.34,0.12,6.39,19.18,True,Low,Hub B,True,True,1.0,Resell
CON-104745,Crate,Plastic,4.99,27,54,Medium,Minor Damage,62.85,None,True,17.44,22.97,54.52,1.02,6.25,1.1,2.05,0.1,5.19,15.56,True,Medium,Warehouse A,True,True,0.71,Manual_Review
CON-104746,Crate,Plastic,6.44,43,78,Low,Minor Damage,83.39,None,False,4.5,22.29,30.69,1.3,6.61,3.77,2.41,0.13,6.7,20.09,True,Low,Warehouse A,True,False,1.0,Resell
CON-104747,Drum,Metal,33.38,32,105,High,Moderate Damage,62.78,None,True,44.96,34.08,53.63,18.13,13.34,5.51,9.14,0.67,73.43,220.28,True,Medium,Hub B,False,True,1.0,Resell
CON-104748,Pallet,Plastic,5.57,1,1,Low,Safe,70.74,None,False,2.85,11.99,48.67,1.19,6.39,3.67,2.19,0.11,5.79,17.38,True,Low,Hub B,True,True,1.0,Resell
CON-104749,Drum,Metal,33.3,54,54,Critical,Unsafe,84.04,None,True,85.5,25.79,0.0,17.79,13.32,7.0,9.12,0.67,73.25,219.76,True,High,Terminal E,False,False,1.0,Recycle
CON-104750,Box,Cardboard,1.67,14,8,Low,Safe,68.68,None,False,0.84,7.75,12.38,0.14,5.42,3.2,1.22,0.03,0.67,2.01,True,Low,Facility D,False,True,1.0,Resell
CON-104751,Drum,Plastic,6.06,25,25,,Minor Damage,80.31,Organic,False,4.95,23.45,88.33,1.28,6.51,3.73,2.31,0.12,6.3,18.9,True,Low,Hub B,False,True,1.0,Resell
CON-104752,Drum,Metal,35.18,59,49,None,Safe,76.64,None,False,0.0,26.4,38.7,19.08,13.8,7.22,9.6,0.7,77.4,232.2,True,Low,Warehouse A,True,True,1.0,Resell
CON-104753,Box,Plastic,6.61,30,34,None,Safe,78.95,None,False,0.0,8.81,10.11,1.44,6.65,3.79,2.45,0.13,6.88,20.63,True,Low,Terminal E,True,False,1.0,Resell
CON-104754,Drum,Plastic,6.56,53,97,Low,Minor Damage,80.32,None,False,5.64,30.65,31.8,1.44,6.64,3.79,2.44,0.13,6.83,20.48,True,Low,Warehouse A,True,True,1.0,Resell
CON-104755,Drum,Plastic,6.9,31,16,Low,Minor Damage,88.81,None,False,7.14,21.28,81.76,1.38,6.73,3.83,2.53,0.14,7.18,21.54,True,Low,Facility D,True,True,1.0,Resell
CON-104756,Tote,Plastic,6.62,59,201,Low,Minor Damage,43.16,None,False,2.18,34.63,3.68,1.37,6.66,3.79,2.46,0.13,6.89,20.66,True,Low,Terminal E,True,True,1.0,Resell
CON-104757,Tote,Plastic,6.22,57,152,High,Moderate Damage,57.01,None,True,20.3,27.65,4.96,1.16,6.55,2.25,2.35,0.12,6.47,19.4,True,Medium,Depot C,True,True,1.0,Resell
CON-104758,Drum,Metal,35.93,38,102,Medium,Minor Damage,63.78,None,True,23.88,33.63,46.43,17.53,13.98,4.81,9.78,0.72,79.06,237.17,True,Medium,Depot C,True,False,1.0,Resell
CON-104759,Pallet,Plastic,5.83,41,97,Medium,Minor Damage,52.47,None,True,11.02,24.33,18.44,1.24,6.46,1.2,2.26,0.12,6.06,18.18,True,Medium,Hub B,False,True,1.0,Resell
CON-104760,Box,Cardboard,1.36,9,26,None,Safe,75.04,None,False,0.0,8.59,12.83,0.11,5.34,3.16,1.14,0.03,0.54,1.63,True,Low,Depot C,True,True,1.0,Resell
CON-104761,Box,Plastic,5.14,47,91,High,Unsafe,74.02,None,True,7.73,15.25,0.0,0.99,6.29,2.12,2.09,0.1,5.35,16.04,True,High,Facility D,True,True,1.0,Recycle
CON-104762,Box,Cardboard,1.25,2,3,None,Safe,72.05,None,False,0.0,6.74,13.28,0.09,5.31,3.15,1.11,0.02,0.5,1.5,True,Low,Facility D,True,False,1.0,Resell
CON-104763,Crate,Plastic,4.82,38,24,Medium,Moderate Damage,71.33,None,True,16.35,18.7,41.31,0.88,6.2,1.08,2.0,0.1,5.01,15.02,True,Medium,Facility D,True,False,1.0,Resell
CON-104764,Box,Cardboard,1.58,54,62,Critical,Unsafe,74.7,Chemical,True,12.62,12.24,0.0,0.11,13.49,3.19,1.2,0.03,0.63,1.9,True,High,Depot C,True,True,1.0,Recycle
CON-104765,Drum,Metal,35.68,31,67,None,Safe,58.28,Chemical,False,0.0,30.96,72.35,17.07,34.8,7.28,9.72,0.71,78.49,235.47,True,Medium,Warehouse A,False,False,1.0,Resell
CON-104766,Crate,Metal,32.99,17,45,None,Safe,65.57,None,False,0.0,21.66,53.92,15.32,13.25,6.96,9.05,0.66,72.58,217.73,True,Low,Warehouse A,False,True,1.0,Resell
CON-104767,Crate,Wood,21.93,27,49,Low,Minor Damage,87.02,None,False,3.99,18.85,50.81,0.0,10.48,5.63,6.28,0.44,3.51,10.53,False,Low,Depot C,True,True,1.0,Resell
CON-104768,Drum,Plastic,6.81,21,58,Medium,Moderate Damage,58.73,None,True,22.39,29.99,73.07,1.49,6.7,1.32,2.5,0.14,7.08,21.24,True,Medium,Depot C,True,False,1.0,Resell
CON-104769,Tote,Plastic,5.03,36,104,None,Safe,69.88,None,False,0.0,20.92,18.48,1.05,6.26,3.6,2.06,0.1,5.23,15.69,True,Low,Warehouse A,True,True,1.0,Resell
CON-104770,Crate,Wood,20.73,5,13,None,Safe,95.89,None,False,0.0,13.92,76.0,0.0,10.18,5.49,5.98,0.41,3.32,9.95,False,Low,Hub B,True,True,1.0,Resell
CON-104771,Drum,Plastic,6.9,40,38,None,Safe,88.37,None,False,0.0,23.54,59.48,1.32,6.73,3.83,2.53,0.14,7.18,21.54,True,Low,Warehouse A,False,False,1.0,Resell
CON-104772,Crate,Metal,32.13,3,6,None,Safe,87.98,None,False,0.0,14.4,80.15,17.44,13.03,6.86,8.83,0.64,70.68,212.04,True,Low,Facility D,True,True,1.0,Resell
CON-104773,Box,Cardboard,1.71,15,44,None,Safe,75.05,None,False,0.0,10.39,12.0,0.14,5.43,3.21,1.23,0.03,0.68,2.05,True,Low,Warehouse A,True,True,1.0,Resell
CON-104774,Drum,Metal,32.14,18,25,Low,Minor Damage,70.91,Chemical,False,6.16,24.86,93.12,16.58,32.59,6.86,8.83,0.64,70.71,212.12,True,Medium,Hub B,True,True,1.0,Resell
CON-104775,Drum,Metal,32.56,34,94,None,Safe,71.68,Chemical,False,0.0,31.65,58.91,16.72,32.85,6.91,8.94,0.65,71.62,214.87,True,Medium,Warehouse A,True,True,1.0,Resell
CON-104776,Box,Cardboard,1.64,60,156,High,Moderate Damage,58.74,None,True,7.6,24.04,1.55,0.12,5.41,1.7,1.21,0.03,0.65,1.96,True,Medium,Depot C,True,True,1.0,Resell
CON-104777,Pallet,Plastic,5.79,45,46,Low,Safe,78.03,None,False,2.39,15.4,24.7,1.22,6.45,3.7,2.25,0.12,6.03,18.08,True,Low,Warehouse A,True,True,1.0,Resell
CON-104778,Crate,Wood,16.56,5,13,None,Safe,96.54,None,False,0.0,13.82,71.83,0.0,9.14,4.99,4.94,0.33,2.65,7.95,False,Low,Hub B,False,True,1.0,Resell
CON-104779,Crate,Metal,25.82,60,154,High,Moderate Damage,49.83,None,True,29.55,34.93,7.3,13.99,11.45,4.6,7.25,0.52,56.79,170.38,True,Medium,Hub B,False,True,1.0,Resell
CON-104780,Tote,Plastic,6.73,56,131,High,Unsafe,45.95,None,True,15.52,27.21,0.0,1.22,6.68,2.31,2.48,0.13,7.0,21.01,True,High,Warehouse A,True,True,1.0,Recycle
CON-104781,Drum,Plastic,7.18,56,61,Medium,Minor Damage,63.35,None,True,20.21,29.6,38.61,1.34,6.8,1.36,2.6,0.14,7.47,22.41,True,Medium,Warehouse A,True,True,1.0,Resell
CON-104782,Pallet,Plastic,5.82,3,3,None,Safe,88.37,None,False,0.0,9.54,52.26,1.13,6.45,3.7,2.25,0.12,6.05,18.15,True,Low,Terminal E,False,True,1.0,Resell
CON-104783,Drum,Plastic,6.9,49,96,Medium,Minor Damage,70.41,Organic,True,25.92,32.04,35.41,1.32,6.72,1.33,2.52,0.14,7.17,21.52,True,Medium,Hub B,True,False,1.0,Resell
CON-104784,Tote,Plastic,6.49,28,17,Low,Minor Damage,91.26,None,False,2.05,9.01,28.46,1.25,6.62,3.78,2.42,0.13,6.75,20.26,True,Low,Facility D,True,True,1.0,Resell
CON-104785,Box,Cardboard,1.74,1,1,Low,Minor Damage,80.97,None,False,0.81,5.2,15.86,0.13,5.44,3.21,1.24,0.03,0.7,2.09,True,Low,Hub B,True,False,1.0,Resell
CON-104786,Tote,Plastic,4.89,45,119,Low,Minor Damage,50.88,None,False,2.34,25.27,12.05,0.95,6.22,3.59,2.02,0.1,5.08,15.25,True,Low,Depot C,False,True,1.0,Resell
CON-104787,Crate,Plastic,5.8,58,100,Low,Safe,57.9,None,False,3.93,28.32,18.78,1.23,6.45,3.7,2.25,0.12,6.03,18.09,True,Low,Terminal E,True,False,1.0,Resell
CON-104788,Tote,Plastic,6.21,39,91,Medium,Minor Damage,71.05,None,True,7.09,19.44,15.47,1.15,6.55,1.24,2.35,0.12,6.46,19.37,True,Medium,Facility D,True,True,1.0,Resell
CON-104789,Box,Plastic,6.85,2,4,None,Safe,92.04,None,False,0.0,3.84,13.12,1.49,6.71,3.82,2.51,0.14,7.12,21.36,True,Low,Depot C,False,True,1.0,Resell
CON-104790,Tote,Plastic,6.13,36,117,Medium,Moderate Damage,54.65,None,True,7.34,24.5,16.0,1.12,6.53,1.24,2.33,0.12,6.37,19.12,True,Medium,Warehouse A,True,True,1.0,Resell
CON-104791,Tote,Plastic,5.99,12,16,None,Safe,86.26,None,False,0.0,9.66,32.84,1.23,6.5,3.72,2.3,0.12,6.23,18.69,True,Low,Warehouse A,True,True,1.0,Resell
CON-104792,Tote,Plastic,5.85,57,41,High,Moderate Damage,90.21,None,True,21.25,11.57,14.35,1.24,6.46,2.2,2.26,0.12,6.09,18.26,True,Medium,Warehouse A,True,False,1.0,Resell
CON-104793,Crate,Metal,35.72,16,38,None,Safe,77.68,None,False,0.0,19.15,55.73,16.82,13.93,7.29,9.73,0.71,78.59,235.77,True,Low,Terminal E,True,True,1.0,Resell
CON-104794,Pallet,Plastic,6.53,25,82,Low,Safe,76.05,None,False,2.97,19.29,30.32,1.39,6.63,3.78,2.43,0.13,6.79,20.38,True,Low,Hub B,True,True,1.0,Resell
CON-104795,Drum,Plastic,7.05,28,93,Medium,Moderate Damage,75.06,None,True,28.42,31.04,60.59,1.37,6.76,1.35,2.56,0.14,7.33,22.0,True,Medium,Warehouse A,False,False,1.0,Resell
CON-104796,Tote,Plastic,5.72,56,121,High,Unsafe,71.56,None,True,21.47,22.37,0.0,1.22,6.43,2.19,2.23,0.11,5.95,17.86,True,High,Terminal E,True,True,1.0,Recycle
CON-104797,Pallet,Wood,18.23,50,35,None,Safe,78.79,None,False,0.0,14.18,20.93,0.0,9.56,5.19,5.36,0.36,2.92,8.75,False,Low,Hub B,False,True,1.0,Resell
CON-104798,Crate,Wood,22.28,7,10,Low,Safe,75.02,None,False,4.13,16.75,77.06,0.0,10.57,5.67,6.37,0.45,3.57,10.7,False,Low,Hub B,False,False,1.0,Resell
CON-104799,Tote,Plastic,4.89,13,40,None,Safe,81.08,None,False,0.0,12.84,29.91,0.89,6.22,3.59,2.02,0.1,5.09,15.27,True,Low,Hub B,False,False,1.0,Resell
CON-104800,Pallet,Plastic,6.23,7,6,None,Safe,78.66,None,False,0.0,11.3,45.65,1.21,6.56,3.75,2.36,0.12,6.48,19.43,True,Low,Facility D,True,True,1.0,Resell
CON-104801,Drum,Metal,31.29,17,59,Low,Safe,77.19,None,False,6.66,27.32,80.46,14.29,12.82,6.75,8.62,0.63,68.84,206.51,True,Low,Warehouse A,True,True,1.0,Resell
CON-104802,Box,Plastic,5.44,48,51,Medium,Minor Damage,80.45,None,True,2.47,10.28,6.7,1.01,6.36,1.15,2.16,0.11,5.65,16.96,True,Medium,Depot C,True,True,1.0,Resell
CON-104803,Pallet,Plastic,5.69,9,28,Medium,Moderate Damage,92.18,None,True,11.9,11.47,43.76,1.03,6.42,1.18,2.22,0.11,5.92,17.75,True,Medium,Depot C,True,True,1.0,Resell
CON-104804,Tote,Plastic,5.19,53,132,Medium,Moderate Damage,58.35,None,True,6.82,25.45,7.73,1.04,6.3,1.12,2.1,0.1,5.4,16.2,True,Medium,Depot C,True,True,1.0,Resell
CON-104805,Tote,Plastic,6.97,28,50,Low,Safe,64.26,None,False,2.32,16.36,25.77,1.5,6.74,3.84,2.54,0.14,7.25,21.76,True,Low,Warehouse A,True,True,1.0,Resell
CON-104806,Box,Plastic,5.15,24,61,High,Unsafe,68.41,None,True,8.09,13.09,0.0,1.12,6.29,2.12,2.09,0.1,5.35,16.06,True,High,Depot C,True,True,1.0,Recycle
CON-104807,Crate,Plastic,6.45,16,38,Critical,Unsafe,88.59,Organic,True,65.76,17.51,0.0,1.31,6.61,3.77,2.41,0.13,6.71,20.12,True,High,Hub B,True,True,1.0,Recycle
CON-104808,Crate,Metal,27.7,44,105,High,Unsafe,52.8,Chemical,True,31.99,29.58,0.0,14.07,29.81,4.82,7.72,0.55,60.94,182.81,True,High,Hub B,True,True,1.0,Recycle
CON-104809,Crate,Metal,31.02,12,31,Medium,Minor Damage,89.26,None,True,17.46,16.71,63.07,15.43,12.75,4.22,8.55,0.62,68.24,204.71,True,Medium,Depot C,True,True,1.0,Resell
CON-104810,Box,Plastic,5.49,17,20,Low,Minor Damage,92.35,None,False,0.69,5.4,11.52,1.14,6.37,3.66,2.17,0.11,5.71,17.13,True,Low,Hub B,False,True,1.0,Resell
CON-104811,Crate,Plastic,5.64,33,49,None,Safe,68.18,None,False,0.0,21.67,48.92,1.13,6.41,3.68,2.21,0.11,5.87,17.6,True,Low,Warehouse A,True,True,1.0,Resell
CON-104812,Crate,Plastic,6.59,37,57,Low,Minor Damage,82.25,None,False,4.44,20.36,42.17,1.21,6.65,3.79,2.45,0.13,6.85,20.55,True,Low,Warehouse A,True,True,1.0,Resell
CON-104813,Pallet,Wood,23.19,7,21,Low,Minor Damage,92.76,Organic,False,2.76,10.69,48.12,0.0,10.8,5.78,6.6,0.46,3.71,11.13,False,Low,Facility D,False,True,1.0,Resell
CON-104814,Tote,Plastic,5.3,44,35,None,Safe,88.56,None,False,0.0,11.22,20.14,1.08,6.32,3.64,2.12,0.11,5.51,16.53,True,Low,Hub B,True,True,1.0,Resell
CON-104815,Pallet,Wood,16.01,4,12,None,Safe,73.55,None,False,0.0,12.67,49.22,0.0,9.0,4.92,4.8,0.32,2.56,7.69,False,Low,Terminal E,False,True,1.0,Resell
CON-104816,Tote,Plastic,4.89,51,63,None,Safe,85.68,None,False,0.0,14.45,15.82,0.96,6.22,3.59,2.02,0.1,5.08,15.25,True,Low,Depot C,True,True,1.0,Resell
CON-104817,Drum,Metal,25.75,57,69,Low,Safe,58.14,None,False,5.72,31.18,38.37,13.58,11.44,6.09,7.24,0.52,56.65,169.96,True,Low,Terminal E,True,True,1.0,Resell
CON-104818,Crate,Metal,35.18,37,118,Critical,Unsafe,75.95,None,True,69.56,27.41,0.0,17.11,13.8,7.22,9.6,0.7,77.4,232.21,True,High,Facility D,True,True,1.0,Recycle
CON-104819,Tote,Plastic,5.78,43,104,Medium,Minor Damage,53.14,None,True,6.93,23.43,15.64,1.18,6.45,1.19,2.25,0.12,6.01,18.04,True,Medium,Depot C,True,True,1.0,Resell
CON-104820,Tote,Plastic,5.8,29,100,Medium,Minor Damage,69.8,None,True,6.44,20.53,18.5,1.08,6.45,1.2,2.25,0.12,6.04,18.11,True,Medium,Warehouse A,True,False,1.0,Resell
CON-104821,Tote,Plastic,5.11,31,27,None,Safe,79.22,None,False,0.0,11.82,25.91,0.97,6.28,3.61,2.08,0.1,5.32,15.95,True,Low,Warehouse A,False,False,1.0,Resell
CON-104822,Tote,Plastic,5.29,4,13,None,Safe,81.2,None,False,0.0,10.12,40.43,1.16,6.32,3.64,2.12,0.11,5.5,16.51,True,Low,Facility D,False,True,1.0,Resell
CON-104823,Drum,Metal,29.31,53,90,High,Unsafe,57.33,None,True,44.05,33.4,0.0,14.39,12.33,5.02,8.13,0.59,64.48,193.43,True,High,Warehouse A,True,True,1.0,Recycle
CON-104824,Box,Cardboard,1.31,22,42,Low,Safe,62.88,None,False,0.78,12.02,9.81,0.11,5.33,3.16,1.13,0.03,0.52,1.57,True,Low,Terminal E,False,True,1.0,Resell
CON-104825,Box,Plastic,5.16,10,23,None,Safe,83.51,None,False,0.0,7.02,12.32,0.99,6.29,3.62,2.09,0.1,5.37,16.11,True,Low,Facility D,False,True,1.0,Resell
CON-104826,Tote,Plastic,5.09,35,41,None,Safe,75.55,None,False,0.0,13.77,24.18,1.1,6.27,3.61,2.07,0.1,5.3,15.89,True,Low,Terminal E,True,False,1.0,Resell
CON-104827,Drum,Plastic,5.48,47,97,Medium,Minor Damage,66.33,None,True,27.14,32.75,39.15,1.2,6.37,1.16,2.17,0.11,5.7,17.11,True,Medium,Depot C,True,False,1.0,Resell
CON-104828,Crate,Plastic,5.13,21,12,High,Moderate Damage,74.83,None,True,36.63,16.98,57.51,1.07,6.28,2.12,2.08,0.1,5.34,16.01,True,Medium,Facility D,True,True,1.0,Resell
CON-104829,Pallet,Plastic,7.11,31,20,Low,Safe,67.16,None,False,2.88,14.43,30.87,1.31,6.78,3.85,2.58,0.14,7.4,22.19,True,Low,Depot C,True,True,1.0,Resell
CON-104830,Tote,Plastic,6.03,23,47,Low,Minor Damage,76.64,None,False,2.37,14.2,25.8,1.18,6.51,3.72,2.31,0.12,6.27,18.8,True,Low,Depot C,True,True,1.0,Resell
CON-104831,Box,Plastic,6.56,21,10,None,Safe,77.37,None,False,0.0,6.64,11.07,1.43,6.64,3.79,2.44,0.13,6.82,20.46,True,Low,Warehouse A,True,True,1.0,Resell
CON-104832,Crate,Wood,22.77,15,11,None,Safe,71.22,None,False,0.0,17.42,63.27,0.0,10.69,5.73,6.49,0.46,3.64,10.93,False,Low,Terminal E,False,True,1.0,Resell
CON-104833,Drum,Plastic,5.74,52,111,None,Safe,55.6,None,False,0.0,35.76,31.2,1.12,6.43,3.69,2.23,0.11,5.97,17.9,True,Low,Facility D,True,True,1.0,Resell
CON-104834,Tote,Plastic,5.21,30,91,Medium,Moderate Damage,63.21,None,True,7.44,20.62,20.6,1.12,6.3,1.13,2.1,0.1,5.42,16.26,True,Medium,Terminal E,True,True,1.0,Resell
CON-104835,Pallet,Plastic,4.88,40,32,Low,Safe,77.95,None,False,2.36,14.01,28.2,1.04,6.22,3.59,2.02,0.1,5.08,15.23,True,Low,Hub B,True,True,1.0,Resell
CON-104836,Pallet,Wood,19.21,12,26,None,Safe,87.76,None,False,0.0,11.94,38.42,0.0,9.8,5.31,5.6,0.38,3.07,9.22,False,Low,Depot C,False,True,1.0,Resell
CON-104837,Crate,Wood,21.8,23,78,Low,Safe,82.83,None,False,3.79,22.38,47.13,0.0,10.45,5.62,6.25,0.44,3.49,10.47,False,Low,Terminal E,True,True,1.0,Resell
CON-104838,Pallet,Wood,23.65,59,114,Critical,Unsafe,51.59,None,True,45.59,26.16,0.0,0.0,10.91,5.84,6.71,0.47,3.78,11.35,False,High,Hub B,False,True,1.0,Dispose
CON-104839,Box,Cardboard,1.23,33,101,Medium,Minor Damage,61.0,None,True,3.17,18.2,6.41,0.1,5.31,0.65,1.11,0.02,0.49,1.48,True,Medium,Hub B,True,True,1.0,Resell
CON-104840,Crate,Metal,33.67,40,125,Medium,Minor Damage,49.66,None,True,14.02,32.05,26.13,17.93,13.42,4.54,9.22,0.67,74.06,222.19,True,Medium,Facility D,True,True,1.0,Resell
CON-104841,Tote,Plastic,6.43,44,71,Low,Safe,59.0,None,False,1.67,19.25,15.31,1.39,6.61,3.77,2.41,0.13,6.69,20.06,True,Low,Hub B,True,True,1.0,Resell
CON-104842,Tote,Plastic,6.74,4,3,Low,Minor Damage,97.24,None,False,2.04,6.71,41.15,1.24,6.68,3.81,2.48,0.13,7.01,21.03,True,Low,Terminal E,True,True,1.0,Resell
CON-104843,Crate,Plastic,5.13,10,27,None,Safe,74.52,None,False,0.0,18.52,62.07,1.02,6.28,3.62,2.08,0.1,5.34,16.01,True,Low,Facility D,True,True,1.0,Resell
CON-104844,Crate,Wood,19.8,24,58,Low,Minor Damage,75.26,None,False,3.88,21.51,46.59,0.0,9.95,5.38,5.75,0.4,3.17,9.5,False,Low,Warehouse A,True,True,1.0,Resell
CON-104845,Box,Cardboard,1.24,12,8,High,Moderate Damage,87.08,None,True,7.7,4.99,11.98,0.11,5.31,1.65,1.11,0.02,0.5,1.49,True,Medium,Warehouse A,False,True,1.0,Resell
CON-104846,Pallet,Wood,16.2,37,46,None,Safe,70.03,None,False,0.0,16.6,28.44,0.0,9.05,4.94,4.85,0.32,2.59,7.78,False,Low,Depot C,True,True,1.0,Resell
CON-104847,Crate,Plastic,5.6,51,96,Medium,Minor Damage,74.27,None,True,15.81,25.46,23.9,1.19,6.4,1.17,2.2,0.11,5.82,17.47,True,Medium,Hub B,True,True,1.0,Resell
CON-104848,Pallet,Plastic,7.14,29,87,Low,Minor Damage,76.49,None,False,2.15,19.73,25.72,1.48,6.78,3.86,2.58,0.14,7.43,22.28,True,Low,Warehouse A,False,True,1.0,Resell
CON-104849,Crate,Metal,30.4,6,15,Low,Safe,85.8,None,False,4.68,15.63,78.94,16.71,12.6,6.65,8.4,0.61,66.89,200.66,True,Low,Depot C,True,True,1.0,Resell
CON-104850,Box,Cardboard,1.21,7,11,Medium,Minor Damage,88.54,None,True,3.4,5.07,14.83,0.09,5.3,0.64,1.1,0.02,0.48,1.45,True,Medium,Hub B,True,True,1.0,Resell
CON-104851,Box,Plastic,6.46,4,10,Medium,Minor Damage,76.23,None,True,2.87,6.81,14.88,1.23,6.61,1.27,2.41,0.13,6.71,20.14,True,Medium,Facility D,False,True,1.0,Resell
CON-104852,Tote,Plastic,5.05,52,62,Low,Safe,66.74,None,False,1.79,17.19,13.68,0.98,6.26,3.61,2.06,0.1,5.25,15.76,True,Low,Depot C,True,False,1.0,Resell
CON-104853,Drum,Metal,29.89,7,10,None,Safe,89.25,None,False,0.0,20.61,110.84,14.58,12.47,6.59,8.27,0.6,65.76,197.29,True,Low,Hub B,True,True,1.0,Resell
CON-104854,Tote,Plastic,5.36,52,109,Medium,Minor Damage,68.44,None,True,8.36,21.63,10.55,0.96,6.34,1.14,2.14,0.11,5.57,16.72,True,Medium,Terminal E,True,True,1.0,Resell
CON-104855,Box,Cardboard,1.46,2,5,None,Safe,91.45,Organic,False,0.0,4.03,13.42,0.13,5.36,3.18,1.16,0.03,0.58,1.75,True,Low,Hub B,True,True,1.0,Resell
CON-104856,Box,Cardboard,1.6,53,124,Medium,Moderate Damage,68.05,None,True,3.15,19.44,3.13,0.12,5.4,0.69,1.2,0.03,0.64,1.91,True,Medium,Facility D,True,True,1.0,Resell
CON-104857,Tote,Plastic,6.64,57,169,Medium,Minor Damage,60.5,None,True,8.22,28.82,4.2,1.4,6.66,1.3,2.46,0.13,6.91,20.72,True,Medium,Terminal E,True,False,1.0,Resell
CON-104858,Tote,Plastic,4.89,16,46,None,Safe,83.93,None,False,0.0,13.01,30.35,1.06,6.22,3.59,2.02,0.1,5.08,15.25,True,Low,Terminal E,True,True,1.0,Resell
CON-104859,Tote,Plastic,6.5,22,56,Low,Minor Damage,86.98,None,False,2.17,13.55,29.31,1.36,6.62,3.78,2.42,0.13,6.76,20.27,True,Low,Hub B,True,True,1.0,Resell
CON-104860,Crate,Plastic,5.94,57,139,High,Moderate Damage,71.16,None,True,29.48,30.23,13.03,1.15,6.49,2.21,2.29,0.12,6.18,18.54,True,Medium,Hub B,False,False,1.0,Resell
CON-104861,Tote,Plastic,6.13,28,36,Medium,Moderate Damage,65.41,None,True,7.19,14.79,27.23,1.24,6.53,1.24,2.33,0.12,6.37,19.12,True,Medium,Warehouse A,True,False,1.0,Resell
CON-104862,Box,Cardboard,1.72,37,48,None,Safe,68.51,Chemical,False,0.0,11.77,8.64,0.13,13.58,3.21,1.23,0.03,0.69,2.07,True,Medium,Warehouse A,True,True,1.0,Resell
CON-104863,Drum,Metal,34.74,26,26,Medium,,75.43,None,True,20.65,24.29,86.99,16.07,13.69,4.67,9.49,0.69,76.44,229.31,True,Medium,Depot C,False,True,1.0,Resell
CON-104864,Drum,Plastic,5.42,1,1,None,Safe,95.45,None,False,0.0,18.78,120.71,1.17,6.36,3.65,2.16,0.11,5.64,16.92,True,Low,Depot C,True,True,1.0,Resell
CON-104865,Crate,Plastic,6.46,29,96,None,Safe,68.57,None,False,0.0,26.31,42.8,1.19,6.61,3.78,2.41,0.13,6.72,20.16,True,Low,Hub B,True,True,1.0,Resell
CON-104866,Crate,Metal,27.8,60,73,Medium,Moderate Damage,84.79,None,True,14.58,21.58,21.53,14.25,11.95,3.84,7.75,0.56,61.16,183.47,True,Medium,Terminal E,True,False,1.0,Resell
CON-104867,Drum,Metal,29.7,58,91,Medium,Minor Damage,74.98,None,True,27.01,30.85,29.24,14.22,12.43,4.06,8.23,0.59,65.35,196.05,True,Medium,Hub B,True,True,1.0,Resell
CON-104868,Pallet,Wood,20.36,1,0,Low,Minor Damage,98.12,None,False,2.49,7.78,48.48,0.0,10.09,5.44,5.89,0.41,3.26,9.77,False,Low,Warehouse A,True,False,1.0,Resell
CON-104869,Pallet,Wood,20.67,46,139,Medium,Moderate Damage,49.12,None,True,10.51,29.03,12.29,0.0,10.17,2.98,5.97,0.41,3.31,9.92,False,Medium,Facility D,True,True,1.0,Resell
CON-104870,Pallet,Plastic,6.61,56,89,None,Safe,58.71,None,False,0.0,22.59,12.45,1.35,6.65,3.79,2.45,0.13,6.87,20.62,True,Low,Warehouse A,True,True,1.0,Resell
